Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other
kita jablay berkelas,0,1,0,0,0,0,0,0,0
enggak usah kangen sama gue kalau edan,1,1,1,0,0,0,1,0,0
semoga ketemu presiden istana kepresidenan bogor,0,0,0,0,0,0,0,0,0
babi iya memang sih ahok jauh kayak babi,1,1,1,0,0,0,0,0,1
awal filmnya tayang sudah boleh spoiler bacot anjing,1,1,1,0,0,0,0,0,1
wakil gubernur babel abdul fatah bersyukur peserta event sungai liat triathlon tahun tahun bertambah menilai event,0,0,0,0,0,0,0,0,0
lengserkan jokowi sudah mempermainkan kan hukum,1,0,1,0,0,0,0,0,1
iya kan meminta klarifikasi kalau di deny hantam dasar terkutuk,1,1,1,0,0,0,0,0,1
wahai kamu menolak reklamasi tuntut batalkan reklamasi via uniform resource locator,1,0,1,0,0,0,0,0,1
hem mantap enak pasangan suami istri kurang kurangi ngentot nya ingat puasa kalau kejadian jangan malas malasan keramas,0,1,0,0,0,0,0,0,0
bajingan jadi nasi padang kan,0,1,0,0,0,0,0,0,0
kalau legislatif gagal kok diambil calon wakilnya bego siapa kira kira,0,1,0,0,0,0,0,0,0
sesama bani bahlul memang berkumpulnya sama bodoh,1,1,1,0,0,0,0,0,1
pura pura buta,0,0,0,0,0,0,0,0,0
sangat sangat sangat ada membenci islam cuma kadang perasaan berlebihan padahal presiden sangat taat agamanya dikonotasikan bahkan dianggap antek asing komunis lain sungguh nge hal surat pemberitahuan tahunan,0,0,0,0,0,0,0,0,0
saudaraku masih kecintaan agama negara umat islam bangkitlah bergerak ganti presiden satukan gerak presiden baru,1,0,0,1,1,0,0,0,0
lama kemudian aku bertemu lelaki pujaan ku mengapa malah memanggilku gendut itu aku mantapkan hati aku berdiet begitulah roda terus berputar jfc colour day uniform resource locator,0,0,0,0,0,0,0,0,0
sektor perikanan budidaya memiliki potensi tinggi mendongkrak pertumbuhan ekonomi,0,0,0,0,0,0,0,0,0
timnas cacat mental apa prestasi telah km menorehkan buat indonesia selama menjadi ketua mundur orang edan jabatan,1,1,0,1,0,0,1,0,0
yooo om wajahnya see asing tidak merusak nama baik indekos mifthakul jannah wkwk,0,0,0,0,0,0,0,0,0
admin gerindra pamer kepintaran,0,0,0,0,0,0,0,0,0
jalani hidup munafik perlu terlihat profesional kamu sedang cobaan kamu berpura pura tak masalah apapun,0,0,0,0,0,0,0,0,0
yakin ganti presiden insyaallah tuan guru bajang zainul majdi tuan guru bajang pemimpin umat tuan guru bajang indonesia mau tuan guru bajang,1,0,1,0,0,0,0,0,1
urusan mantan tidak bakal habis habis diomongi anehnya mantan mantan gue pas mau nikah pada nlp gue kayak orang meminta doa restu malah yang seminggu mau nikah mengajak camping geblek,1,1,0,1,0,0,0,0,1
ekonomi salah satu ilmu sosial mempelajari aktivitas manusia berhubungan produksi distribusi konsumsi barang jasa,0,0,0,0,0,0,0,0,0
ayo bangun daerah papua jangan terprovokasi antek asing berita video akan menghancurkan menyesatkan,0,0,0,0,0,0,0,0,0
aparat keparat,1,1,1,0,0,0,0,0,1
sama cultural critical studies alhamdulillah lulus ku terlepas penderitaan ð ­,0,0,0,0,0,0,0,0,0
kalau yang bilang racist tidak mendukung lgbt fuck off lah,0,1,0,0,0,0,0,0,0
ganyang partai komunis indonesia bersama tentara nasional indonesia uniform resource locator,1,0,0,1,0,1,0,0,0
apa media antek komunis waspada partai komunis indonesia uniform resource locator,1,0,0,1,0,1,0,0,0
lebih bawah bodoh bawah ada goblok,0,0,0,0,0,0,0,0,0
mungkin tuan guru bajang bermaksud baik dukung jokowi jangan lupa kasus fiktif tuan guru bajang dimaki maki bandara singapura warga negara indonesia tionghoa tokoh fiktif,0,0,0,0,0,0,0,0,0
when start to memakai hijab baju memang terus partai komunis indonesia long sleeve punya and kalau cari tutup bontot smpi sekarang terbiasa,0,0,0,0,0,0,0,0,0
mantap bravo pasangan ideal cocok tumbangkan kaum antek cina,1,0,0,1,0,1,0,0,0
hebat jokowi idola menteri termuda malaysia kampret onta malah sini mencibir prestasi presiden,1,1,1,0,0,0,0,0,1
indonesia lawyers club mengakui islam sok debat pak dia partai dukung penista agama nurani dimana ganti presiden,1,0,1,0,1,0,0,0,0
butuh laki setia bukan laki bajingan,0,1,0,0,0,0,0,0,0
tahun lalu aku solo trip seoul hari tau bahasanya malah ketemu orang orang mengajak mengobrol english seadanya bahkan pakai japanese menunjukkan kalau ternyata ada ketertarikan sama orang asing ketemu orang,0,0,0,0,0,0,0,0,0
jilat memek,0,1,0,0,0,0,0,0,0
morgan mendatangi agama yahudi kristen islam suku maya hindu buddha mencari tahu kiamat the story of god,0,0,0,0,0,0,0,0,0
berisik kamu makan autis,1,1,1,0,0,0,1,0,0
ulama bereaksi ini lebih gila menghina islam cuma senilai dunia agama kalian,1,0,0,1,1,0,0,0,0
gubernur rasa presiden terlihat berwibawa berani menatap lawan bicaranya penuh percaya diri beda banget yang,0,0,0,0,0,0,0,0,0
lebih baik mukmin adil musyrik kafir zalim,1,0,0,1,1,0,0,0,0
juga heran dulu kelihatan pintar sejak jadi bani onta kelihatan go nya,1,1,1,0,0,0,0,0,1
makkah negara merdeka pemimpin orang orang kafir quraisy wilayah wilayah surat pemberitahuan tahunan tabuk khaibar hunain thaif dilakukan penaklukan atasnya,0,0,0,0,0,0,0,0,0
pilihan kepala daerah tetap sejuk asal elite memancing gaduh pak presiden simbol utama negara mampu berperilaku bertutur menentramkan,0,0,0,0,0,0,0,0,0
wajar dan kivlan zein benci partai komunis indonesia wajar partai komunis indonesia benci mereka para simpatisannya darurat partai komunis indonesia uniform resource locator,1,0,0,1,0,1,0,0,0
sepupu bos gue punya facebook namanya sin ting orang indonesia kalau baca nama facebook nya wa tertawa akhirnya wa bilang kalau sinting bahasa indonesia artinya crazy mereka tertawa,0,0,0,0,0,0,0,0,0
member ikon membandingkan seekor binatang monyet juga mirip pintar,0,1,0,0,0,0,0,0,0
indonesia mau bangun hambalang diteror reklamasi cina meikarta lancar aman,1,0,1,0,0,1,0,0,0
usah berbicara ahok sudah imajinasi sekarang tinggal tunggu pelantikan gubernur berbaur sara anies sandiaga uno oktober,1,0,1,0,0,0,0,0,1
nomor koruptor negeri korup diasuh cina babi uniform resource locator,1,1,0,1,0,1,0,0,0
haha kamu bom komen apa he,0,0,0,0,0,0,0,0,0
pak jokowi semakin ketakutan kalah promo kumpulan penipu jadi andalan wakwawww,1,0,1,0,0,0,0,0,1
badan usaha milik desa mendunia kementerian desa pdt transmigrasi mendorong percepatan pembangunan desa indonesia ini jumlah,0,0,0,0,0,0,0,0,0
retweet hijab sange dientot part blowjob kontol hijab ngentot orang berhijab sepong kontol sange berat san,0,1,0,0,0,0,0,0,0
retweet gadis bandung cantik ngentot sama pacar hotel horny memek colok memek colok memek jembut memek becek,0,1,0,0,0,0,0,0,0
rezim dan mulut kotor junjungan kok ng umat terpecah belah jangan kan sesama muslim non muslim akur akur kok biar pilihan kita beda pilihan kepala daerah pergi tempat pemungutan suara jalan bersama junjungan kok yang bik,0,0,0,0,0,0,0,0,0
usir cina balaan mongondow juragan ng,1,0,0,1,0,1,0,0,0
kalau pemahaman hina situ pandangan diri terhadap tuhan besar kepala takabur sombong zat nya air di maksudkan suci allah mengangkat drajat manusia makhluk tertinggi dibanding malaikat jin iblis hewan,0,0,0,0,0,0,0,0,0
gue pernah berbicara kasar paling goblok doang,0,0,0,0,0,0,0,0,0
one more now who is responsible ð ð ð ¥ syed musharraf syed azhar hamdi pratyaya rajkumar likok parmeswar basumatary mana sih das nilanjan deb,0,0,0,0,0,0,0,0,0
mas mengerti meredam konflik negara stabil jangan sedikit sedikit isu bikin rusak perekonomian ekonomi luas jangan dipersempit,0,0,0,0,0,0,0,0,0
budak sekolah agama bukan malaikat tegur bila buat salah,0,0,0,0,0,0,0,0,0
semua pejabat beragama kristen dimanapun berada jadilah garam terang jangan korupsi,0,0,0,0,0,0,0,0,0
sukses cerita ganjar pranowo gubernur jawa tengah lupa ngawur jangan pilihan gubernur ganjar yasin ganjar yasin jawa tengah gayeng kali partai demokrasi indonesia perjuangan kandang banteng,0,0,0,0,0,0,0,0,0
mampus diare,0,1,0,0,0,0,0,0,0
kehabisan dana sampai proyek strategis dibatalkan proyek antaranya kereta api jambi palembang pembangunan rel kereta api kalimantan timur sistem penyediaan air minum sumatra utara bendungan di sulawesi tengah kawasan ekonomi khusus meraup,0,0,0,0,0,0,0,0,0
monyet ahok bisa tutup memang ada bukti pelanggaran anies menutup alexis memang izinnya tidak diperpanjang,1,1,1,0,0,0,0,0,1
memang bubarkan partai komunis indonesia orde baru cara orde baru paling pas lanjutkan berantas partai komunis indonesia,1,0,0,1,0,1,0,0,0
lah kan digaji anggota dewan perwakilan rakyat kok anggaran pendapatan belanja negara sudah disahkan sendiri enggak tau,0,0,0,0,0,0,0,0,0
deklarasi pilihan kepala daerah aman anti hoaks warga penjarakan jabon,0,0,0,0,0,0,0,0,0
si tante pamer bokong sama alamnya lagi sesuatu siapa tahu jadikan melirik mmm lumayan buat iseng iseng,0,1,0,0,0,0,0,0,0
punya adik kok maling kerja tetap maling mati tetap maling anak haram kontol,1,1,1,0,0,0,0,1,0
memang noob sedih,0,0,0,0,0,0,0,0,0
uang puluhan triliun inalum hasil merger badan usaha milik negara tambang ujung ujungnya saham beberapa badan usaha milik negara tambang dijual asing divestasi free port artinya dilakukan pemerintah,0,0,0,0,0,0,0,0,0
anjing gatel sok jual mahal banget asuuuuuuuuuuuuu,1,1,1,0,0,0,0,0,1
rezim setelah tahun dikuras papua merasakan hasil tambang freeport semoga papua tambah maju ekonominya merasakan ia berada di indonesia,0,0,0,0,0,0,0,0,0
haha terus kok pikir kamu pintar berak sekebun tertawa sok iya banget padahal goblok awal kebanyakan makan tai ahok kamu pakai ngeles sana sini dasar cebong kafir intoleran sara munafik goblok haha,1,1,1,0,1,0,0,0,0
coba tunjukkan pakai diagram walrasian sudah terjadi overheating ekonomi,0,0,0,0,0,0,0,0,0
aneh kok dungu dipelihara,1,1,1,0,0,0,0,0,1
bapak kok gembel bengal,0,1,0,0,0,0,0,0,0
bangga sama gubernur indonesia mengomongnya no teks,0,0,0,0,0,0,0,0,0
gue suruh kamu tinggal hutan laksanakan jaga dirimu tertawaan monyet hutan,0,0,0,0,0,0,0,0,0
ngobelin memek kamu aku jilati klitorisnya hhhmmm,0,1,0,0,0,0,0,0,0
presiden mukanya doang sok merakyat sok asyik naik motor batangan kebijakannya mencekik rakyat miskin kaum buruh ganti presiden semangaattt,1,0,1,0,0,0,1,0,0
bahaya pagi pagi mules semoga cuma mau tai bukan haid,0,0,0,0,0,0,0,0,0
anjing anjing ahok kaum babi kamu banyak bacot lebih baik duel sama gue,1,1,0,1,0,0,0,0,1
dukung pak deh ahok dukung kan rakyat semakin paham cerdas mana pembual mana pemimpin uniform resource locator,1,0,1,0,0,0,0,0,1
nih mau panggil terhormat mulia kerjanya bikin kacau negara ayo ramai ramai golput dewan perwakilan rakyat bubarkan dewan perwakilan rakyat,1,0,0,1,0,0,0,0,1
sejak jokowi presiden indonesia makin mundur,1,0,1,0,0,0,0,0,1
cakap monyet nya uniform resource locator,0,0,0,0,0,0,0,0,0
mata hatinya kelilipan sama harta makanya buta cinta,0,0,0,0,0,0,0,0,0
monyet turun pemukiman warga cibadak sukabumi uniform resource locator,0,0,0,0,0,0,0,0,0
goblok sekali lah malas lihat laporannya kalau begini doa tahun depan juara,0,1,0,0,0,0,0,0,0
tidak selamat natal sekalian hehe dasar sih admin bolot,1,1,0,1,0,0,1,0,0
aku enggak membayangkan bagaimana perasaan mbaknya sudah baik baik memberitahu kalau beliau disabilitas kok malah dibalas mati kamu bajingan,1,1,1,0,0,0,0,0,1
orang indonesia bicara sesama orang indonesia berbahasa arab bung tifatul,1,0,1,0,1,0,0,0,0
bagus mana khilafah apa komunis,0,0,0,0,0,0,0,0,0
maaf salah pak kroasia mayoritas katolik,0,0,0,0,0,0,0,0,0
antek asing antek amerika presiden plonga plongo rakyat bego upon,1,1,0,1,0,0,0,0,1
kemarin berkesempatan memberikan kuliah umum universitas hasan ih casablanca maroko salah satu universitas terbesar maroko lebih mahasiswa terima kasih atas sambutan hangat rasa antusiasnya,0,0,0,0,0,0,0,0,0
kamu kok pintar sih punya empati korban bom sepertinya bukan tapi bodoh tercemar,1,1,1,0,0,0,0,0,1
al alquran sunah merintahkan perangi kafir berakibat memecah belah bangsa,1,0,0,1,1,0,0,0,0
semakin banyak komisi pemberantasan korupsi menangkap ott menunjukkan komisi pemberantasan korupsi gagal bubarkan serahkan kepolisian kejaksaan,1,0,0,1,0,0,0,0,1
juga hadis terangkai pecahnya cabang yahudi nasrani kan,0,0,0,0,0,0,0,0,0
hina kiai nu bilang sejalan nu hina ahok ajak gabung ahok kalian mabuk kencing onta saudara,1,1,1,0,0,0,0,0,1
itu partai komunis indonesia,0,0,0,0,0,0,0,0,0
begitu apaan anjir,0,1,0,0,0,0,0,0,0
wkwk sih mantan ustad indonesia lawyers club kelihat goblok tidak sadar dunia maya sakit perut gue lihat nya,1,1,1,0,0,0,0,0,1
bodoh mantap gue terselamatkan,0,1,0,0,0,0,0,0,0
rocky gerung kitab suci fiksi,0,0,0,0,0,0,0,0,0
cinta memang buta jangan ia memilih salah,0,0,0,0,0,0,0,0,0
pak harap kementerian agama mau menggelar diskusi terbuka beradab siap memberi penjelasan,0,0,0,0,0,0,0,0,0
regweda salah satu catur weda termasuk sastra hindu juga kitab weda regweda kitab sruti kumpulan besar sastra keagamaan hindu paling utama merujuk bagian,0,0,0,0,0,0,0,0,0
masa bodoh tepati janji urusan belakangan terpenting jadi presiden dulu,0,0,0,0,0,0,0,0,0
komisi pemberantasan korupsi gelar program pilkadaâ berintegritas,0,0,0,0,0,0,0,0,0
semua memang salah jokowi uniform resource locator,1,0,1,0,0,0,0,0,1
apa dampak lengsernya rezim restart ekonomi banyak bangkrut kalangan ekonomi akan di rubah menjadi sistem ekonomi syariat kemungkinan tahun lengser dan ekonomi,0,0,0,0,0,0,0,0,0
kebun sayur deli serdang kebun buah binjai kebun sayur football stadium sekolah dasar katolik karya yosef evi layanto is ronaldo pardede si istri su pin is ronaldo pardede si istri the lie tju is ronaldo pardede si istri,0,0,0,0,0,0,0,0,0
gerakan hari sekadar mengingatkan pernah menentang sistem otoriter jangan nanti bisa mengkritik baru menyesal otoriter,1,0,1,0,0,0,0,0,1
apa hasilnya susilo bambang yudhoyono berkuasa selama tahun proyek mangkrak korupsi besar besaran uniform resource locator,1,0,1,0,0,0,0,0,1
kalau benar terjadi manusia perlu waspada,0,0,0,0,0,0,0,0,0
geblek kamu jam segini diajak bercanda juga gue mau kerja memikirkan detailnya,1,1,1,0,0,0,0,0,1
salah mengira cuma isi ajaran agamanya tokcer lain evil contoh simpel ulama kotbah soal kemaslahatan bersama sebenarnya kotbah generik mau agamanya apa umumnya setuju soal kepentingan bersama bahkan yang ateis kayak gu,0,0,0,0,0,0,0,0,0
pak jokowi tegas diktator ramah antek cina bilang lindungi negara kesatuan republik indonesia hati dibubarkan protes bilang bantu rohingya dibantu eh dikata pencitraan,1,0,1,0,0,0,0,0,1
presiden menjelang penyelenggaraan sudah semakin dekat publikasi luas merupakan yang penting baik media nasional maupun internasional jokowi pacu promosi asian games ayo promosikan asian games,0,0,0,0,0,0,0,0,0
sama gincu tidak berani dasar banci,1,1,1,0,0,0,0,1,0
bawa bawa google ah tai del,0,1,0,0,0,0,0,0,0
nyanyi bareng yuk,0,0,0,0,0,0,0,0,0
semua instansi internasional bagi cebong kaum radikal,1,1,0,1,0,0,0,0,1
biarlah rama berkata biarlah shinta berucap aku tertunduk malu aku meratap sedih biarlah rama shinta bercerita asmara aku terdiam bisu mendengar melihat kisah percintaan karena aku hanyalah wayang senantiasa,0,0,0,0,0,0,0,0,0
salat hijab wajib hukumnya berarti masih baik jadi lesbi ada alasan nya dekati ajak cerita apa terjadi sama dukung perlahan lahan pasti mau berubah meninggalkan semua,0,0,0,0,0,0,0,0,0
foto menampar awalnya hanya sekilas melihat foto banyak disebarkan dimana habib luthfi bin yahya sedang menangis memeluk seorang ulama konferensi internasional bela,0,0,0,0,0,0,0,0,0
kata enggak berpengaruh enggak lolos pt baru menyesal jadi partai semangka baru wow ganti presiden,1,0,0,1,0,0,0,0,1
ketua dewan perwakilan rakyat budaya tak identik pertunjukanâ seni,0,0,0,0,0,0,0,0,0
banyak banget lelaki berengsek dunia mudah mudahan kamu termasuk uniform resource locator,0,1,0,0,0,0,0,0,0
kuat berapa ronde hihi ngentot sange,0,1,0,0,0,0,0,0,0
jangan hoaks kata low back pain mau rupiah selemah apapun jadi masalah ada pengaruh apa apa ekonomi sampai bikin rugi badan usaha milik negara pokoknya selama jokowi presiden mau rupiahnya melemah menjadi puluh ribu indonesia aman aman,0,0,0,0,0,0,0,0,0
lengserkan penghianat menusuk belakang antek anteknya sama,1,0,0,1,0,0,0,0,1
orang kristen iman kasih pengharapan merupakan dasar kehidupan,0,0,0,0,0,0,0,0,0
kerja sama baik pemerintah pusat pemerintah daerah swasta mewujudkan bandara megah,0,0,0,0,0,0,0,0,0
kisah nyata malin kundang daftar nama mengucapkan kalimat jangan ngewe wanita itu kementerian agama ciputat ciputat raya bendi negara bendi kepolisian bendi tahanan surat keterangan catatan kepolisian sabang sama,1,1,0,1,0,0,0,1,0
bekerja lah duniamu seakan engkau hidup selamanya beramal lah akhiratmu seakan esok hari engkau tiada,0,0,0,0,0,0,0,0,0
minoritas muslim rohingya sekian lama dizalimi,1,0,0,1,1,1,0,0,0
barangkali itu sudut pandangnya memudahkan perawatan sebagai cagar budaya apa gunanya rg masyarakat adatnya dihibahkan pemerintah daerah masyarakat adat kehilangan kepemilikan atas salah satu dasar bakau bernegara,0,0,0,0,0,0,0,0,0
ahok penista agama mengolok olok surat al almaidah cc,1,1,1,0,1,0,0,0,0
presiden mengingatkan soal regulasi menghambat pelaksanaan berusaha baik kementerian tingkat provinsi tingkat kabupaten tingkat kota presiden meminta sekali untuk dipangkas sebanyak banyaknya disederhanakan ratas,0,0,0,0,0,0,0,0,0
serban putih jubah putih hati nya busuk busuk se busuk tai onta bro,1,1,0,1,0,0,0,0,1
heran kan aslinya burik,1,1,1,0,0,0,0,0,1
kemenangan anies sandi berdiri atas bahu orang orang terkena kasus hukum fitnah,1,0,1,0,0,0,0,0,1
sih kutil babi melecehkan pribumi umat islam iklan ahok jahat,1,1,1,0,0,0,0,0,1
mungkin siap buat come out mungkin indonesia sangat banyak orang tidak menerima lgbt pacar kamu belum siap kayak asingkan di negeri sendiri sabar dulu,0,0,0,0,0,0,0,0,0
forum koordinasi pimpinan daerah siap wujudkan pilihan kepala daerah politik uang isu sara,0,0,0,0,0,0,0,0,0
ada disetiap aksi bela islam para penghina agama siapapun mau sebarisan tidak bukan kaum munafik bela islam kalau pelakunya kelompok lah,0,0,0,0,0,0,0,0,0
tujuan proses kekuasaan keamanan kesejahteraan keadilan rakyat politician academy positif lugas mencerahkan,0,0,0,0,0,0,0,0,0
pengajuan praperadilan sebagaimana atur pasal jo kitab undang undang hukum pidana diajukan ketua pengadilan negeri setempat terbukti razia kesusilaan tersebut cacat prosedural status tersangka dibatalkan hakim dianggap,0,0,0,0,0,0,0,0,0
gue ketemu anjir depan gue,0,1,0,0,0,0,0,0,0
sex is keren but have kamu ever menumpuk piring tengah meja makan bawa sampah keluar habis menonton bioskop cancel ojek online sembarangan memanggil orang main handphone sebutan autis belajar diam berbicara menjatuhkan ju,0,0,0,0,0,0,0,0,0
penggunaan make up skincare mengandung merkuri dipakai sedikit lipstik bibir ternyata meresap melalui pori pori wanita hamil merkuri terserap mengakibatkan pertumbuhan janin terhambat,0,0,0,0,0,0,0,0,0
bahkan penganut islam nusantara tak pernah mengecam partai komunis indonesia,0,0,0,0,0,0,0,0,0
ataukah kamu hai orang orang yahudi nasrani mengatakan ibrahim isma il ishaq qub,0,0,0,0,0,0,0,0,0
pekerja cina proyek jalan tol lempar bendera merah putih cuma dihukum hormat bendera deportasi lah,1,0,0,1,0,1,0,0,0
terus jualannya forum konservasi leuser ngamprah haha bani kampret logikanya kacau,1,1,0,1,0,0,0,0,1
